areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-02-21,85_89,892698.0,115642.0,34.0,833641.0,192.0,115642.0,34.0,93.4,13.0,13.0
E92000001,England,nation,2021-02-21,90+,508084.0,54250.0,18.0,464096.0,117.0,54250.0,18.0,91.3,10.7,10.7
E92000001,England,nation,2021-02-20,12_15,2875868.0,1.0,0.0,129.0,1.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-20,16_17,1366614.0,91.0,1.0,9750.0,594.0,91.0,1.0,0.7,0.0,0.0
E92000001,England,nation,2021-02-20,18_24,5300080.0,5869.0,130.0,317539.0,9573.0,5869.0,130.0,6.0,0.1,0.1
E92000001,England,nation,2021-02-20,25_29,4488384.0,10306.0,213.0,380220.0,9890.0,10306.0,213.0,8.5,0.2,0.2
E92000001,England,nation,2021-02-20,30_34,4804432.0,13739.0,249.0,441540.0,12329.0,13739.0,249.0,9.2,0.3,0.3
E92000001,England,nation,2021-02-20,35_39,4569685.0,14932.0,250.0,470472.0,14495.0,14932.0,250.0,10.3,0.3,0.3
E92000001,England,nation,2021-02-20,40_44,4198356.0,17430.0,280.0,523703.0,17737.0,17430.0,280.0,12.5,0.4,0.4
E92000001,England,nation,2021-02-20,45_49,3987153.0,20558.0,293.0,613493.0,22888.0,20558.0,293.0,15.4,0.5,0.5
E92000001,England,nation,2021-02-20,50_54,4241557.0,23860.0,297.0,792366.0,34379.0,23860.0,297.0,18.7,0.6,0.6
E92000001,England,nation,2021-02-20,55_59,4117010.0,25659.0,378.0,932721.0,45346.0,25659.0,378.0,22.7,0.6,0.6
E92000001,England,nation,2021-02-20,60_64,3506011.0,19405.0,292.0,1020064.0,58510.0,19405.0,292.0,29.1,0.6,0.6
E92000001,England,nation,2021-02-20,65_69,2919363.0,9324.0,137.0,1984576.0,71294.0,9324.0,137.0,68.0,0.3,0.3
E92000001,England,nation,2021-02-20,70_74,2863384.0,6017.0,82.0,2583156.0,8309.0,6017.0,82.0,90.2,0.2,0.2
E92000001,England,nation,2021-02-20,75_79,2159520.0,8696.0,66.0,2011175.0,1861.0,8696.0,66.0,93.1,0.4,0.4
E92000001,England,nation,2021-02-20,80_84,1443052.0,164645.0,111.0,1349860.0,870.0,164645.0,111.0,93.5,11.4,11.4
E92000001,England,nation,2021-02-20,85_89,892698.0,115608.0,67.0,833449.0,592.0,115608.0,67.0,93.4,13.0,13.0
E92000001,England,nation,2021-02-20,90+,508084.0,54232.0,28.0,463979.0,431.0,54232.0,28.0,91.3,10.7,10.7
E92000001,England,nation,2021-02-19,12_15,2875868.0,1.0,0.0,128.0,3.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-19,16_17,1366614.0,90.0,0.0,9156.0,817.0,90.0,0.0,0.7,0.0,0.0
E92000001,England,nation,2021-02-19,18_24,5300080.0,5739.0,149.0,307966.0,9141.0,5739.0,149.0,5.8,0.1,0.1
E92000001,England,nation,2021-02-19,25_29,4488384.0,10093.0,293.0,370330.0,9758.0,10093.0,293.0,8.3,0.2,0.2
E92000001,England,nation,2021-02-19,30_34,4804432.0,13490.0,353.0,429211.0,12149.0,13490.0,353.0,8.9,0.3,0.3
E92000001,England,nation,2021-02-19,35_39,4569685.0,14682.0,365.0,455977.0,14336.0,14682.0,365.0,10.0,0.3,0.3
E92000001,England,nation,2021-02-19,40_44,4198356.0,17150.0,418.0,505966.0,17134.0,17150.0,418.0,12.1,0.4,0.4
E92000001,England,nation,2021-02-19,45_49,3987153.0,20265.0,480.0,590605.0,21917.0,20265.0,480.0,14.8,0.5,0.5
E92000001,England,nation,2021-02-19,50_54,4241557.0,23563.0,549.0,757987.0,32580.0,23563.0,549.0,17.9,0.6,0.6
E92000001,England,nation,2021-02-19,55_59,4117010.0,25281.0,621.0,887375.0,45610.0,25281.0,621.0,21.6,0.6,0.6
E92000001,England,nation,2021-02-19,60_64,3506011.0,19113.0,504.0,961554.0,58256.0,19113.0,504.0,27.4,0.5,0.5
E92000001,England,nation,2021-02-19,65_69,2919363.0,9187.0,248.0,1913282.0,80586.0,9187.0,248.0,65.5,0.3,0.3
E92000001,England,nation,2021-02-19,70_74,2863384.0,5935.0,178.0,2574847.0,9753.0,5935.0,178.0,89.9,0.2,0.2
E92000001,England,nation,2021-02-19,75_79,2159520.0,8630.0,130.0,2009314.0,2457.0,8630.0,130.0,93.0,0.4,0.4
E92000001,England,nation,2021-02-19,80_84,1443052.0,164534.0,125.0,1348990.0,1210.0,164534.0,125.0,93.5,11.4,11.4
E92000001,England,nation,2021-02-19,85_89,892698.0,115541.0,73.0,832857.0,941.0,115541.0,73.0,93.3,12.9,12.9
E92000001,England,nation,2021-02-19,90+,508084.0,54204.0,58.0,463548.0,799.0,54204.0,58.0,91.2,10.7,10.7
E92000001,England,nation,2021-02-18,12_15,2875868.0,1.0,0.0,125.0,14.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-18,16_17,1366614.0,90.0,6.0,8339.0,1082.0,90.0,6.0,0.6,0.0,0.0
E92000001,England,nation,2021-02-18,18_24,5300080.0,5590.0,181.0,298825.0,10069.0,5590.0,181.0,5.6,0.1,0.1
E92000001,England,nation,2021-02-18,25_29,4488384.0,9800.0,301.0,360572.0,10520.0,9800.0,301.0,8.0,0.2,0.2
E92000001,England,nation,2021-02-18,30_34,4804432.0,13137.0,427.0,417062.0,12830.0,13137.0,427.0,8.7,0.3,0.3
E92000001,England,nation,2021-02-18,35_39,4569685.0,14317.0,379.0,441641.0,15656.0,14317.0,379.0,9.7,0.3,0.3
E92000001,England,nation,2021-02-18,40_44,4198356.0,16732.0,416.0,488832.0,18889.0,16732.0,416.0,11.6,0.4,0.4
E92000001,England,nation,2021-02-18,45_49,3987153.0,19785.0,464.0,568688.0,24288.0,19785.0,464.0,14.3,0.5,0.5
E92000001,England,nation,2021-02-18,50_54,4241557.0,23014.0,629.0,725407.0,37018.0,23014.0,629.0,17.1,0.5,0.5
E92000001,England,nation,2021-02-18,55_59,4117010.0,24660.0,644.0,841765.0,53650.0,24660.0,644.0,20.4,0.6,0.6
E92000001,England,nation,2021-02-18,60_64,3506011.0,18609.0,543.0,903298.0,76003.0,18609.0,543.0,25.8,0.5,0.5
E92000001,England,nation,2021-02-18,65_69,2919363.0,8939.0,345.0,1832696.0,114360.0,8939.0,345.0,62.8,0.3,0.3
E92000001,England,nation,2021-02-18,70_74,2863384.0,5757.0,186.0,2565094.0,13759.0,5757.0,186.0,89.6,0.2,0.2
E92000001,England,nation,2021-02-18,75_79,2159520.0,8500.0,130.0,2006857.0,3150.0,8500.0,130.0,92.9,0.4,0.4
E92000001,England,nation,2021-02-18,80_84,1443052.0,164409.0,207.0,1347780.0,1541.0,164409.0,207.0,93.4,11.4,11.4
E92000001,England,nation,2021-02-18,85_89,892698.0,115468.0,124.0,831916.0,1159.0,115468.0,124.0,93.2,12.9,12.9
E92000001,England,nation,2021-02-18,90+,508084.0,54146.0,56.0,462749.0,943.0,54146.0,56.0,91.1,10.7,10.7
E92000001,England,nation,2021-02-17,12_15,2875868.0,1.0,0.0,111.0,15.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-17,16_17,1366614.0,84.0,2.0,7257.0,1000.0,84.0,2.0,0.5,0.0,0.0
E92000001,England,nation,2021-02-17,18_24,5300080.0,5409.0,195.0,288756.0,9733.0,5409.0,195.0,5.4,0.1,0.1
E92000001,England,nation,2021-02-17,25_29,4488384.0,9499.0,284.0,350052.0,10037.0,9499.0,284.0,7.8,0.2,0.2
E92000001,England,nation,2021-02-17,30_34,4804432.0,12710.0,358.0,404232.0,12376.0,12710.0,358.0,8.4,0.3,0.3
E92000001,England,nation,2021-02-17,35_39,4569685.0,13938.0,343.0,425985.0,14470.0,13938.0,343.0,9.3,0.3,0.3
E92000001,England,nation,2021-02-17,40_44,4198356.0,16316.0,392.0,469943.0,17855.0,16316.0,392.0,11.2,0.4,0.4
E92000001,England,nation,2021-02-17,45_49,3987153.0,19321.0,440.0,544400.0,23429.0,19321.0,440.0,13.7,0.5,0.5
E92000001,England,nation,2021-02-17,50_54,4241557.0,22385.0,522.0,688389.0,36378.0,22385.0,522.0,16.2,0.5,0.5
E92000001,England,nation,2021-02-17,55_59,4117010.0,24016.0,653.0,788115.0,52506.0,24016.0,653.0,19.1,0.6,0.6
E92000001,England,nation,2021-02-17,60_64,3506011.0,18066.0,505.0,827295.0,81358.0,18066.0,505.0,23.6,0.5,0.5
E92000001,England,nation,2021-02-17,65_69,2919363.0,8594.0,267.0,1718336.0,134377.0,8594.0,267.0,58.9,0.3,0.3
E92000001,England,nation,2021-02-17,70_74,2863384.0,5571.0,228.0,2551335.0,16548.0,5571.0,228.0,89.1,0.2,0.2
E92000001,England,nation,2021-02-17,75_79,2159520.0,8370.0,161.0,2003707.0,3496.0,8370.0,161.0,92.8,0.4,0.4
E92000001,England,nation,2021-02-17,80_84,1443052.0,164202.0,251.0,1346239.0,1565.0,164202.0,251.0,93.3,11.4,11.4
E92000001,England,nation,2021-02-17,85_89,892698.0,115344.0,182.0,830757.0,1146.0,115344.0,182.0,93.1,12.9,12.9
E92000001,England,nation,2021-02-17,90+,508084.0,54090.0,77.0,461806.0,1060.0,54090.0,77.0,90.9,10.6,10.6
E92000001,England,nation,2021-02-16,12_15,2875868.0,1.0,0.0,96.0,8.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-16,16_17,1366614.0,82.0,5.0,6257.0,556.0,82.0,5.0,0.5,0.0,0.0
E92000001,England,nation,2021-02-16,18_24,5300080.0,5214.0,124.0,279023.0,6779.0,5214.0,124.0,5.3,0.1,0.1
E92000001,England,nation,2021-02-16,25_29,4488384.0,9215.0,211.0,340015.0,7130.0,9215.0,211.0,7.6,0.2,0.2
E92000001,England,nation,2021-02-16,30_34,4804432.0,12352.0,225.0,391856.0,8453.0,12352.0,225.0,8.2,0.3,0.3
E92000001,England,nation,2021-02-16,35_39,4569685.0,13595.0,230.0,411515.0,9928.0,13595.0,230.0,9.0,0.3,0.3
E92000001,England,nation,2021-02-16,40_44,4198356.0,15924.0,241.0,452088.0,11823.0,15924.0,241.0,10.8,0.4,0.4
E92000001,England,nation,2021-02-16,45_49,3987153.0,18881.0,298.0,520971.0,14965.0,18881.0,298.0,13.1,0.5,0.5
E92000001,England,nation,2021-02-16,50_54,4241557.0,21863.0,399.0,652011.0,21993.0,21863.0,399.0,15.4,0.5,0.5
E92000001,England,nation,2021-02-16,55_59,4117010.0,23363.0,471.0,735609.0,31119.0,23363.0,471.0,17.9,0.6,0.6
E92000001,England,nation,2021-02-16,60_64,3506011.0,17561.0,369.0,745937.0,46856.0,17561.0,369.0,21.3,0.5,0.5
E92000001,England,nation,2021-02-16,65_69,2919363.0,8327.0,211.0,1583959.0,122503.0,8327.0,211.0,54.3,0.3,0.3
E92000001,England,nation,2021-02-16,70_74,2863384.0,5343.0,174.0,2534787.0,18378.0,5343.0,174.0,88.5,0.2,0.2
E92000001,England,nation,2021-02-16,75_79,2159520.0,8209.0,177.0,2000211.0,3226.0,8209.0,177.0,92.6,0.4,0.4
E92000001,England,nation,2021-02-16,80_84,1443052.0,163951.0,129.0,1344674.0,1482.0,163951.0,129.0,93.2,11.4,11.4
E92000001,England,nation,2021-02-16,85_89,892698.0,115162.0,73.0,829611.0,1093.0,115162.0,73.0,92.9,12.9,12.9
E92000001,England,nation,2021-02-16,90+,508084.0,54013.0,43.0,460746.0,1109.0,54013.0,43.0,90.7,10.6,10.6
E92000001,England,nation,2021-02-15,12_15,2875868.0,1.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-15,16_17,1366614.0,77.0,1.0,5701.0,139.0,77.0,1.0,0.4,0.0,0.0
E92000001,England,nation,2021-02-15,18_24,5300080.0,5090.0,46.0,272244.0,4543.0,5090.0,46.0,5.1,0.1,0.1
E92000001,England,nation,2021-02-15,25_29,4488384.0,9004.0,109.0,332885.0,5037.0,9004.0,109.0,7.4,0.2,0.2
E92000001,England,nation,2021-02-15,30_34,4804432.0,12127.0,118.0,383403.0,5887.0,12127.0,118.0,8.0,0.3,0.3
E92000001,England,nation,2021-02-15,35_39,4569685.0,13365.0,126.0,401587.0,6323.0,13365.0,126.0,8.8,0.3,0.3
E92000001,England,nation,2021-02-15,40_44,4198356.0,15683.0,158.0,440265.0,7317.0,15683.0,158.0,10.5,0.4,0.4
E92000001,England,nation,2021-02-15,45_49,3987153.0,18583.0,163.0,506006.0,8401.0,18583.0,163.0,12.7,0.5,0.5
E92000001,England,nation,2021-02-15,50_54,4241557.0,21464.0,178.0,630018.0,11099.0,21464.0,178.0,14.9,0.5,0.5
E92000001,England,nation,2021-02-15,55_59,4117010.0,22892.0,245.0,704490.0,14733.0,22892.0,245.0,17.1,0.6,0.6
E92000001,England,nation,2021-02-15,60_64,3506011.0,17192.0,175.0,699081.0,20593.0,17192.0,175.0,19.9,0.5,0.5
E92000001,England,nation,2021-02-15,65_69,2919363.0,8116.0,106.0,1461456.0,88212.0,8116.0,106.0,50.1,0.3,0.3
E92000001,England,nation,2021-02-15,70_74,2863384.0,5169.0,55.0,2516409.0,20495.0,5169.0,55.0,87.9,0.2,0.2
E92000001,England,nation,2021-02-15,75_79,2159520.0,8032.0,41.0,1996985.0,3621.0,8032.0,41.0,92.5,0.4,0.4
E92000001,England,nation,2021-02-15,80_84,1443052.0,163822.0,29.0,1343192.0,1466.0,163822.0,29.0,93.1,11.4,11.4
E92000001,England,nation,2021-02-15,85_89,892698.0,115089.0,20.0,828518.0,1194.0,115089.0,20.0,92.8,12.9,12.9
E92000001,England,nation,2021-02-15,90+,508084.0,53970.0,24.0,459637.0,1135.0,53970.0,24.0,90.5,10.6,10.6
E92000001,England,nation,2021-02-14,12_15,2875868.0,1.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-14,16_17,1366614.0,76.0,2.0,5562.0,114.0,76.0,2.0,0.4,0.0,0.0
E92000001,England,nation,2021-02-14,18_24,5300080.0,5044.0,27.0,267701.0,3653.0,5044.0,27.0,5.1,0.1,0.1
E92000001,England,nation,2021-02-14,25_29,4488384.0,8895.0,42.0,327848.0,3805.0,8895.0,42.0,7.3,0.2,0.2
E92000001,England,nation,2021-02-14,30_34,4804432.0,12009.0,49.0,377516.0,4915.0,12009.0,49.0,7.9,0.2,0.2
E92000001,England,nation,2021-02-14,35_39,4569685.0,13239.0,57.0,395264.0,5544.0,13239.0,57.0,8.6,0.3,0.3
E92000001,England,nation,2021-02-14,40_44,4198356.0,15525.0,57.0,432948.0,6392.0,15525.0,57.0,10.3,0.4,0.4
E92000001,England,nation,2021-02-14,45_49,3987153.0,18420.0,82.0,497605.0,7397.0,18420.0,82.0,12.5,0.5,0.5
E92000001,England,nation,2021-02-14,50_54,4241557.0,21286.0,77.0,618919.0,10053.0,21286.0,77.0,14.6,0.5,0.5
E92000001,England,nation,2021-02-14,55_59,4117010.0,22647.0,137.0,689757.0,14224.0,22647.0,137.0,16.8,0.6,0.6
E92000001,England,nation,2021-02-14,60_64,3506011.0,17017.0,97.0,678488.0,20515.0,17017.0,97.0,19.4,0.5,0.5
E92000001,England,nation,2021-02-14,65_69,2919363.0,8010.0,33.0,1373244.0,79611.0,8010.0,33.0,47.0,0.3,0.3
E92000001,England,nation,2021-02-14,70_74,2863384.0,5114.0,33.0,2495914.0,21618.0,5114.0,33.0,87.2,0.2,0.2
E92000001,England,nation,2021-02-14,75_79,2159520.0,7991.0,24.0,1993364.0,3258.0,7991.0,24.0,92.3,0.4,0.4
E92000001,England,nation,2021-02-14,80_84,1443052.0,163793.0,13.0,1341726.0,968.0,163793.0,13.0,93.0,11.4,11.4
E92000001,England,nation,2021-02-14,85_89,892698.0,115069.0,11.0,827324.0,660.0,115069.0,11.0,92.7,12.9,12.9
E92000001,England,nation,2021-02-14,90+,508084.0,53946.0,5.0,458502.0,548.0,53946.0,5.0,90.2,10.6,10.6
E92000001,England,nation,2021-02-13,12_15,2875868.0,1.0,0.0,88.0,9.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-13,16_17,1366614.0,74.0,1.0,5448.0,299.0,74.0,1.0,0.4,0.0,0.0
E92000001,England,nation,2021-02-13,18_24,5300080.0,5017.0,87.0,264048.0,8031.0,5017.0,87.0,5.0,0.1,0.1
E92000001,England,nation,2021-02-13,25_29,4488384.0,8853.0,105.0,324043.0,8147.0,8853.0,105.0,7.2,0.2,0.2
E92000001,England,nation,2021-02-13,30_34,4804432.0,11960.0,156.0,372601.0,9433.0,11960.0,156.0,7.8,0.2,0.2
E92000001,England,nation,2021-02-13,35_39,4569685.0,13182.0,172.0,389720.0,10395.0,13182.0,172.0,8.5,0.3,0.3
E92000001,England,nation,2021-02-13,40_44,4198356.0,15468.0,196.0,426556.0,12099.0,15468.0,196.0,10.2,0.4,0.4
E92000001,England,nation,2021-02-13,45_49,3987153.0,18338.0,199.0,490208.0,14374.0,18338.0,199.0,12.3,0.5,0.5
E92000001,England,nation,2021-02-13,50_54,4241557.0,21209.0,294.0,608866.0,20204.0,21209.0,294.0,14.4,0.5,0.5
E92000001,England,nation,2021-02-13,55_59,4117010.0,22510.0,289.0,675533.0,26664.0,22510.0,289.0,16.4,0.5,0.5
E92000001,England,nation,2021-02-13,60_64,3506011.0,16920.0,295.0,657973.0,40854.0,16920.0,295.0,18.8,0.5,0.5
E92000001,England,nation,2021-02-13,65_69,2919363.0,7977.0,151.0,1293633.0,191684.0,7977.0,151.0,44.3,0.3,0.3
E92000001,England,nation,2021-02-13,70_74,2863384.0,5081.0,105.0,2474296.0,75475.0,5081.0,105.0,86.4,0.2,0.2
E92000001,England,nation,2021-02-13,75_79,2159520.0,7967.0,113.0,1990106.0,11006.0,7967.0,113.0,92.2,0.4,0.4
E92000001,England,nation,2021-02-13,80_84,1443052.0,163780.0,67.0,1340758.0,2878.0,163780.0,67.0,92.9,11.3,11.3
E92000001,England,nation,2021-02-13,85_89,892698.0,115058.0,36.0,826664.0,2026.0,115058.0,36.0,92.6,12.9,12.9
E92000001,England,nation,2021-02-13,90+,508084.0,53941.0,24.0,457954.0,1485.0,53941.0,24.0,90.1,10.6,10.6
E92000001,England,nation,2021-02-12,12_15,2875868.0,1.0,0.0,79.0,9.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-12,16_17,1366614.0,73.0,3.0,5149.0,398.0,73.0,3.0,0.4,0.0,0.0
E92000001,England,nation,2021-02-12,18_24,5300080.0,4930.0,118.0,256017.0,7170.0,4930.0,118.0,4.8,0.1,0.1
E92000001,England,nation,2021-02-12,25_29,4488384.0,8748.0,215.0,315896.0,7566.0,8748.0,215.0,7.0,0.2,0.2
E92000001,England,nation,2021-02-12,30_34,4804432.0,11804.0,254.0,363168.0,8826.0,11804.0,254.0,7.6,0.2,0.2
E92000001,England,nation,2021-02-12,35_39,4569685.0,13010.0,315.0,379325.0,10440.0,13010.0,315.0,8.3,0.3,0.3
E92000001,England,nation,2021-02-12,40_44,4198356.0,15272.0,324.0,414457.0,12526.0,15272.0,324.0,9.9,0.4,0.4
E92000001,England,nation,2021-02-12,45_49,3987153.0,18139.0,410.0,475834.0,14223.0,18139.0,410.0,11.9,0.5,0.5
E92000001,England,nation,2021-02-12,50_54,4241557.0,20915.0,507.0,588662.0,19311.0,20915.0,507.0,13.9,0.5,0.5
E92000001,England,nation,2021-02-12,55_59,4117010.0,22221.0,518.0,648869.0,25427.0,22221.0,518.0,15.8,0.5,0.5
E92000001,England,nation,2021-02-12,60_64,3506011.0,16625.0,390.0,617119.0,38931.0,16625.0,390.0,17.6,0.5,0.5
E92000001,England,nation,2021-02-12,65_69,2919363.0,7826.0,215.0,1101949.0,180358.0,7826.0,215.0,37.7,0.3,0.3
E92000001,England,nation,2021-02-12,70_74,2863384.0,4976.0,163.0,2398821.0,80016.0,4976.0,163.0,83.8,0.2,0.2
E92000001,England,nation,2021-02-12,75_79,2159520.0,7854.0,217.0,1979100.0,12720.0,7854.0,217.0,91.6,0.4,0.4
E92000001,England,nation,2021-02-12,80_84,1443052.0,163713.0,213.0,1337880.0,3998.0,163713.0,213.0,92.7,11.3,11.3
E92000001,England,nation,2021-02-12,85_89,892698.0,115022.0,157.0,824638.0,2917.0,115022.0,157.0,92.4,12.9,12.9
E92000001,England,nation,2021-02-12,90+,508084.0,53917.0,145.0,456469.0,2862.0,53917.0,145.0,89.8,10.6,10.6
E92000001,England,nation,2021-02-11,12_15,2875868.0,1.0,0.0,70.0,5.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-11,16_17,1366614.0,70.0,2.0,4751.0,361.0,70.0,2.0,0.3,0.0,0.0
E92000001,England,nation,2021-02-11,18_24,5300080.0,4812.0,156.0,248847.0,6259.0,4812.0,156.0,4.7,0.1,0.1
E92000001,England,nation,2021-02-11,25_29,4488384.0,8533.0,212.0,308330.0,6737.0,8533.0,212.0,6.9,0.2,0.2
E92000001,England,nation,2021-02-11,30_34,4804432.0,11550.0,257.0,354342.0,7605.0,11550.0,257.0,7.4,0.2,0.2
E92000001,England,nation,2021-02-11,35_39,4569685.0,12695.0,348.0,368885.0,8663.0,12695.0,348.0,8.1,0.3,0.3
E92000001,England,nation,2021-02-11,40_44,4198356.0,14948.0,356.0,401931.0,9912.0,14948.0,356.0,9.6,0.4,0.4
E92000001,England,nation,2021-02-11,45_49,3987153.0,17729.0,418.0,461611.0,12624.0,17729.0,418.0,11.6,0.4,0.4
E92000001,England,nation,2021-02-11,50_54,4241557.0,20408.0,467.0,569351.0,16523.0,20408.0,467.0,13.4,0.5,0.5
E92000001,England,nation,2021-02-11,55_59,4117010.0,21703.0,481.0,623442.0,20831.0,21703.0,481.0,15.1,0.5,0.5
E92000001,England,nation,2021-02-11,60_64,3506011.0,16235.0,368.0,578188.0,30121.0,16235.0,368.0,16.5,0.5,0.5
E92000001,England,nation,2021-02-11,65_69,2919363.0,7611.0,201.0,921591.0,156122.0,7611.0,201.0,31.6,0.3,0.3
E92000001,England,nation,2021-02-11,70_74,2863384.0,4813.0,126.0,2318805.0,87969.0,4813.0,126.0,81.0,0.2,0.2
E92000001,England,nation,2021-02-11,75_79,2159520.0,7637.0,177.0,1966380.0,14200.0,7637.0,177.0,91.1,0.4,0.4
E92000001,England,nation,2021-02-11,80_84,1443052.0,163500.0,423.0,1333882.0,4146.0,163500.0,423.0,92.4,11.3,11.3
E92000001,England,nation,2021-02-11,85_89,892698.0,114865.0,286.0,821721.0,3050.0,114865.0,286.0,92.0,12.9,12.9
E92000001,England,nation,2021-02-11,90+,508084.0,53772.0,91.0,453607.0,2840.0,53772.0,91.0,89.3,10.6,10.6
E92000001,England,nation,2021-02-10,12_15,2875868.0,1.0,0.0,65.0,6.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-10,16_17,1366614.0,68.0,1.0,4390.0,201.0,68.0,1.0,0.3,0.0,0.0
E92000001,England,nation,2021-02-10,18_24,5300080.0,4656.0,130.0,242588.0,5837.0,4656.0,130.0,4.6,0.1,0.1
E92000001,England,nation,2021-02-10,25_29,4488384.0,8321.0,212.0,301593.0,5840.0,8321.0,212.0,6.7,0.2,0.2
E92000001,England,nation,2021-02-10,30_34,4804432.0,11293.0,290.0,346737.0,6869.0,11293.0,290.0,7.2,0.2,0.2
E92000001,England,nation,2021-02-10,35_39,4569685.0,12347.0,304.0,360222.0,7545.0,12347.0,304.0,7.9,0.3,0.3
E92000001,England,nation,2021-02-10,40_44,4198356.0,14592.0,346.0,392019.0,8433.0,14592.0,346.0,9.3,0.3,0.3
E92000001,England,nation,2021-02-10,45_49,3987153.0,17311.0,353.0,448987.0,11145.0,17311.0,353.0,11.3,0.4,0.4
E92000001,England,nation,2021-02-10,50_54,4241557.0,19941.0,471.0,552828.0,14597.0,19941.0,471.0,13.0,0.5,0.5
E92000001,England,nation,2021-02-10,55_59,4117010.0,21222.0,541.0,602611.0,17549.0,21222.0,541.0,14.6,0.5,0.5
E92000001,England,nation,2021-02-10,60_64,3506011.0,15867.0,389.0,548067.0,24160.0,15867.0,389.0,15.6,0.5,0.5
E92000001,England,nation,2021-02-10,65_69,2919363.0,7410.0,204.0,765469.0,109603.0,7410.0,204.0,26.2,0.3,0.3
E92000001,England,nation,2021-02-10,70_74,2863384.0,4687.0,82.0,2230836.0,93224.0,4687.0,82.0,77.9,0.2,0.2
E92000001,England,nation,2021-02-10,75_79,2159520.0,7460.0,132.0,1952180.0,15416.0,7460.0,132.0,90.4,0.3,0.3
E92000001,England,nation,2021-02-10,80_84,1443052.0,163077.0,329.0,1329736.0,4137.0,163077.0,329.0,92.1,11.3,11.3
E92000001,England,nation,2021-02-10,85_89,892698.0,114579.0,359.0,818671.0,3346.0,114579.0,359.0,91.7,12.8,12.8
E92000001,England,nation,2021-02-10,90+,508084.0,53681.0,229.0,450767.0,3233.0,53681.0,229.0,88.7,10.6,10.6
E92000001,England,nation,2021-02-09,12_15,2875868.0,1.0,0.0,59.0,2.0,1.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-02-09,16_17,1366614.0,67.0,1.0,4189.0,183.0,67.0,1.0,0.3,0.0,0.0
E92000001,England,nation,2021-02-09,18_24,5300080.0,4526.0,73.0,236751.0,5255.0,4526.0,73.0,4.5,0.1,0.1
E92000001,England,nation,2021-02-09,25_29,4488384.0,8109.0,148.0,295753.0,5432.0,8109.0,148.0,6.6,0.2,0.2
E92000001,England,nation,2021-02-09,30_34,4804432.0,11003.0,202.0,339868.0,6350.0,11003.0,202.0,7.1,0.2,0.2
E92000001,England,nation,2021-02-09,35_39,4569685.0,12043.0,216.0,352677.0,6898.0,12043.0,216.0,7.7,0.3,0.3
E92000001,England,nation,2021-02-09,40_44,4198356.0,14246.0,236.0,383586.0,8005.0,14246.0,236.0,9.1,0.3,0.3
E92000001,England,nation,2021-02-09,45_49,3987153.0,16958.0,305.0,437842.0,9792.0,16958.0,305.0,11.0,0.4,0.4
E92000001,England,nation,2021-02-09,50_54,4241557.0,19470.0,322.0,538231.0,14282.0,19470.0,322.0,12.7,0.5,0.5
E92000001,England,nation,2021-02-09,55_59,4117010.0,20681.0,334.0,585062.0,16768.0,20681.0,334.0,14.2,0.5,0.5
E92000001,England,nation,2021-02-09,60_64,3506011.0,15478.0,254.0,523907.0,19976.0,15478.0,254.0,14.9,0.4,0.4
E92000001,England,nation,2021-02-09,65_69,2919363.0,7206.0,109.0,655866.0,75043.0,7206.0,109.0,22.5,0.2,0.2
E92000001,England,nation,2021-02-09,70_74,2863384.0,4605.0,67.0,2137612.0,107152.0,4605.0,67.0,74.7,0.2,0.2
E92000001,England,nation,2021-02-09,75_79,2159520.0,7328.0,45.0,1936764.0,18660.0,7328.0,45.0,89.7,0.3,0.3
E92000001,England,nation,2021-02-09,80_84,1443052.0,162748.0,62.0,1325599.0,3822.0,162748.0,62.0,91.9,11.3,11.3
E92000001,England,nation,2021-02-09,85_89,892698.0,114220.0,33.0,815325.0,2794.0,114220.0,33.0,91.3,12.8,12.8
E92000001,England,nation,2021-02-09,90+,508084.0,53452.0,21.0,447534.0,2636.0,53452.0,21.0,88.1,10.5,10.5
