"date","demographic_category","administered_dose1","administered_dose1_pct_known","administered_dose1_pct_us","series_complete_yes","administered_dose1_pct","series_complete_pop_pct","series_complete_pop_pct_known","series_complete_pop_pct_us"
"2021-11-04T00:00:00.000","Ages_18-29_yrs","32267714","15.8","0","27172204","65.4","55.1","15.3","0"
"2021-11-04T00:00:00.000","Race_eth_unknown","65170971","46.7","0","49927666","0","0","39.1","0"
"2021-11-04T00:00:00.000","Sex_known","202692428","0","99","176255279","0","0","0","99.2"
"2021-11-04T00:00:00.000","Race_eth_NHAsian","8250400","5.9","0","7924907","47","45.2","6.2","0"
"2021-11-04T00:00:00.000","Ages_75+_yrs","20325421","9.9","0","17705337","94.8","82.6","10","0"
"2021-11-04T00:00:00.000","Ages_25-39_yrs","43409193","21.2","0","37173196","70","59.9","20.9","0"
"2021-11-04T00:00:00.000","Ages_65-74_yrs","29823048","14.6","0","26052411","99.9","87.8","14.7","0"
"2021-11-04T00:00:00.000","Ages_50-64_yrs","50061724","24.5","0","44428436","85.3","75.7","25","0"
"2021-11-04T00:00:00.000","Sex_Female","106339664","52.5","0","92688472","69.1","60.2","52.6","0"
"2021-11-04T00:00:00.000","US","204703856","0","0","177694124","0","0","0","0"
"2021-11-04T00:00:00.000","Race_eth_Hispanic","23814774","17.1","0","21378278","45.6","40.9","16.7","0"
"2021-11-04T00:00:00.000","Sex_unknown","2011428","1","0","1438845","0","0","0.8","0"
"2021-11-04T00:00:00.000","Race_eth_NHMult_Oth","6497380","4.7","0","5764799","94.2","83.5","4.5","0"
"2021-11-04T00:00:00.000","Ages_30-39_yrs","29587215","14.5","0","25478393","73.1","62.9","14.3","0"
"2021-11-04T00:00:00.000","Ages_40-49_yrs","28927076","14.1","0","25313007","78.1","68.3","14.2","0"
"2021-11-04T00:00:00.000","Ages_16-17_yrs","4823175","2.4","0","4155659","63.8","55","2.3","0"
"2021-11-04T00:00:00.000","Age_unknown","23221","0","0","5537","0","0","0","0"
"2021-11-04T00:00:00.000","Ages_<18yrs","13688437","6.7","0","11538799","20.6","17.4","6.5","0"
"2021-11-04T00:00:00.000","Ages_18-24_yrs","18445736","9","0","15477401","66.4","55.8","8.7","0"
"2021-11-04T00:00:00.000","Race_eth_NHNHOPI","444043","0.3","0","395532","49.8","44.3","0.3","0"
"2021-11-04T00:00:00.000","Age_known","204680635","0","99","177688587","0","0","0","99"
"2021-11-04T00:00:00.000","Race_eth_known","139532885","0","68.2","127766458","0","0","0","71.9"
"2021-11-04T00:00:00.000","Race_eth_NHBlack","14666252","10.5","0","13078028","39","34.7","10.2","0"
"2021-11-04T00:00:00.000","Race_eth_NHAIAN","1365935","1","0","1169178","58.3","49.9","0.9","0"
"2021-11-04T00:00:00.000","Race_eth_NHWhite","84494101","60.6","0","78055736","45.6","42.1","61.1","0"
"2021-11-04T00:00:00.000","Ages_<12yrs","204331","0.1","0","128114","0.5","0.3","0.1","0"
"2021-11-04T00:00:00.000","Ages_12-15_yrs","8660931","4.2","0","7255026","56.9","47.7","4.1","0"
"2021-11-04T00:00:00.000","Sex_Male","96352764","47.5","0","83566807","64.6","56","47.4","0"
"2021-11-03T00:00:00.000","Ages_40-49_yrs","28889984","14.1","0","25270693","78","68.2","14.2","0"
"2021-11-03T00:00:00.000","Age_unknown","23237","0","0","5533","0","0","0","0"
"2021-11-03T00:00:00.000","Age_known","204372624","0","99","177405801","0","0","0","99"
"2021-11-03T00:00:00.000","Ages_18-29_yrs","32219980","15.8","0","27118678","65.3","54.9","15.3","0"
"2021-11-03T00:00:00.000","Race_eth_NHMult_Oth","6364197","4.6","0","5651233","92.2","81.9","4.5","0"
"2021-11-03T00:00:00.000","Ages_30-39_yrs","29543491","14.5","0","25429070","73","62.8","14.3","0"
"2021-11-03T00:00:00.000","Ages_50-64_yrs","49996421","24.5","0","44364380","85.2","75.6","25","0"
"2021-11-03T00:00:00.000","Race_eth_NHNHOPI","440703","0.3","0","392870","49.4","44.1","0.3","0"
"2021-11-03T00:00:00.000","Sex_Female","106184460","52.5","0","92542206","69","60.1","52.6","0"
"2021-11-03T00:00:00.000","Sex_unknown","2009861","1","0","1436162","0","0","0.8","0"
"2021-11-03T00:00:00.000","Race_eth_unknown","67109391","48.9","0","51471235","0","0","40.9","0"
"2021-11-03T00:00:00.000","Ages_75+_yrs","20286108","9.9","0","17683209","94.6","82.5","10","0"
"2021-11-03T00:00:00.000","Ages_<18yrs","13670889","6.7","0","11519959","20.6","17.4","6.5","0"
"2021-11-03T00:00:00.000","Ages_16-17_yrs","4818004","2.4","0","4149039","63.7","54.9","2.3","0"
"2021-11-03T00:00:00.000","Ages_18-24_yrs","18419678","9","0","15447819","66.4","55.6","8.7","0"
"2021-11-03T00:00:00.000","Ages_65-74_yrs","29765751","14.6","0","26019812","99.9","87.7","14.7","0"
"2021-11-03T00:00:00.000","Sex_known","202386000","0","99","175975172","0","0","0","99.2"
"2021-11-03T00:00:00.000","Race_eth_known","137286470","0","67.2","125940099","0","0","0","71"
"2021-11-03T00:00:00.000","Ages_<12yrs","203985","0.1","0","127989","0.5","0.3","0.1","0"
"2021-11-03T00:00:00.000","Race_eth_NHAsian","8133443","5.9","0","7846392","46.4","44.7","6.2","0"
"2021-11-03T00:00:00.000","Race_eth_Hispanic","23694300","17.3","0","21291159","45.4","40.8","16.9","0"
"2021-11-03T00:00:00.000","Race_eth_NHAIAN","1343656","1","0","1150325","57.4","49.1","0.9","0"
"2021-11-03T00:00:00.000","Sex_Male","96201540","47.5","0","83432966","64.5","56","47.4","0"
"2021-11-03T00:00:00.000","Ages_25-39_yrs","43343793","21.2","0","37099929","69.9","59.8","20.9","0"
"2021-11-03T00:00:00.000","Ages_12-15_yrs","8648900","4.2","0","7242931","56.8","47.6","4.1","0"
"2021-11-03T00:00:00.000","US","204395861","0","0","177411334","0","0","0","0"
"2021-11-03T00:00:00.000","Race_eth_NHBlack","14570329","10.6","0","13007510","38.7","34.5","10.3","0"
"2021-11-03T00:00:00.000","Race_eth_NHWhite","82739842","60.3","0","76600610","44.6","41.3","60.8","0"
"2021-11-02T00:00:00.000","Race_eth_unknown","67054290","48.9","0","51444870","0","0","40.9","0"
"2021-11-02T00:00:00.000","Sex_known","202103032","0","99","175790717","0","0","0","99.2"
"2021-11-02T00:00:00.000","Ages_75+_yrs","20249535","9.9","0","17670567","94.5","82.4","10","0"
"2021-11-02T00:00:00.000","Race_eth_NHAsian","8122044","5.9","0","7838802","46.3","44.7","6.2","0"
"2021-11-02T00:00:00.000","Race_eth_NHBlack","14542533","10.6","0","12981515","38.6","34.5","10.3","0"
"2021-11-02T00:00:00.000","Ages_25-39_yrs","43280629","21.2","0","37046852","69.8","59.7","20.9","0"
"2021-11-02T00:00:00.000","Race_eth_known","137053917","0","67.1","125780733","0","0","0","71"
"2021-11-02T00:00:00.000","Race_eth_NHMult_Oth","6354104","4.6","0","5642484","92.1","81.8","4.5","0"
"2021-11-02T00:00:00.000","Sex_Female","106032091","52.5","0","92438337","68.9","60.1","52.6","0"
"2021-11-02T00:00:00.000","Ages_18-24_yrs","18396481","9","0","15426040","66.3","55.6","8.7","0"
"2021-11-02T00:00:00.000","Ages_30-39_yrs","29501524","14.5","0","25394024","72.9","62.7","14.3","0"
"2021-11-02T00:00:00.000","Ages_65-74_yrs","29714472","14.6","0","26003293","99.9","87.7","14.7","0"
"2021-11-02T00:00:00.000","Ages_<12yrs","203922","0.1","0","127958","0.5","0.3","0.1","0"
"2021-11-02T00:00:00.000","Sex_unknown","2005175","1","0","1434886","0","0","0.8","0"
"2021-11-02T00:00:00.000","Ages_50-64_yrs","49935269","24.5","0","44329303","85.1","75.5","25","0"
"2021-11-02T00:00:00.000","Ages_18-29_yrs","32175586","15.8","0","27078868","65.2","54.9","15.3","0"
"2021-11-02T00:00:00.000","Ages_<18yrs","13655219","6.7","0","11501292","20.6","17.3","6.5","0"
"2021-11-02T00:00:00.000","Race_eth_NHNHOPI","439903","0.3","0","392138","49.3","44","0.3","0"
"2021-11-02T00:00:00.000","Ages_16-17_yrs","4813659","2.4","0","4143802","63.7","54.8","2.3","0"
"2021-11-02T00:00:00.000","Age_unknown","23206","0","0","5529","0","0","0","0"
"2021-11-02T00:00:00.000","US","204108207","0","0","177225603","0","0","0","0"
"2021-11-02T00:00:00.000","Age_known","204085001","0","99","177220074","0","0","0","99"
"2021-11-02T00:00:00.000","Ages_12-15_yrs","8637638","4.2","0","7229532","56.7","47.5","4.1","0"
"2021-11-02T00:00:00.000","Ages_40-49_yrs","28853396","14.1","0","25242727","77.9","68.1","14.2","0"
"2021-11-02T00:00:00.000","Sex_Male","96070941","47.5","0","83352380","64.4","55.9","47.4","0"
"2021-11-02T00:00:00.000","Race_eth_NHAIAN","1341605","1","0","1148911","57.3","49.1","0.9","0"
"2021-11-02T00:00:00.000","Race_eth_NHWhite","82597965","60.3","0","76520871","44.5","41.3","60.8","0"
"2021-11-02T00:00:00.000","Race_eth_Hispanic","23655763","17.3","0","21256012","45.3","40.7","16.9","0"
"2021-11-01T00:00:00.000","Race_eth_NHAsian","8112584","5.9","0","7833644","46.2","44.7","6.2","0"
"2021-11-01T00:00:00.000","Race_eth_unknown","67008425","48.9","0","51421867","0","0","40.9","0"
"2021-11-01T00:00:00.000","Ages_16-17_yrs","4810653","2.4","0","4140132","63.6","54.8","2.3","0"
"2021-11-01T00:00:00.000","Race_eth_NHWhite","82514221","60.3","0","76468190","44.5","41.2","60.8","0"
"2021-11-01T00:00:00.000","Ages_40-49_yrs","28830035","14.1","0","25224297","77.8","68.1","14.2","0"
"2021-11-01T00:00:00.000","Sex_unknown","2004474","1","0","1434442","0","0","0.8","0"
"2021-11-01T00:00:00.000","Race_eth_NHBlack","14528046","10.6","0","12968109","38.6","34.4","10.3","0"
"2021-11-01T00:00:00.000","Ages_30-39_yrs","29474640","14.5","0","25371599","72.8","62.7","14.3","0"
"2021-11-01T00:00:00.000","Ages_12-15_yrs","8629763","4.2","0","7219599","56.7","47.4","4.1","0"
"2021-11-01T00:00:00.000","Age_unknown","23192","0","0","5526","0","0","0","0"
"2021-11-01T00:00:00.000","US","203924106","0","0","177102685","0","0","0","0"
"2021-11-01T00:00:00.000","Ages_25-39_yrs","43240037","21.2","0","37012835","69.7","59.7","20.9","0"
"2021-11-01T00:00:00.000","Race_eth_Hispanic","23632045","17.3","0","21233861","45.3","40.7","16.9","0"
"2021-11-01T00:00:00.000","Race_eth_NHNHOPI","439308","0.3","0","391688","49.3","43.9","0.3","0"
"2021-11-01T00:00:00.000","Ages_18-24_yrs","18381414","9","0","15412074","66.2","55.5","8.7","0"
"2021-11-01T00:00:00.000","Age_known","203900914","0","99","177097159","0","0","0","99"
"2021-11-01T00:00:00.000","Sex_Male","95980388","47.5","0","83291919","64.4","55.9","47.4","0"
"2021-11-01T00:00:00.000","Race_eth_known","136915681","0","67.1","125680818","0","0","0","71"
"2021-11-01T00:00:00.000","Ages_<18yrs","13644269","6.7","0","11487631","20.6","17.3","6.5","0"
"2021-11-01T00:00:00.000","Ages_<12yrs","203853","0.1","0","127900","0.5","0.3","0.1","0"
"2021-11-01T00:00:00.000","Sex_Female","105939244","52.5","0","92376324","68.8","60","52.6","0"
"2021-11-01T00:00:00.000","Race_eth_NHMult_Oth","6348851","4.6","0","5637217","92","81.7","4.5","0"
"2021-11-01T00:00:00.000","Ages_50-64_yrs","49895881","24.5","0","44305105","85","75.5","25","0"
"2021-11-01T00:00:00.000","Ages_18-29_yrs","32146811","15.8","0","27053310","65.1","54.8","15.3","0"
"2021-11-01T00:00:00.000","Ages_65-74_yrs","29681878","14.6","0","25991900","99.9","87.6","14.7","0"
"2021-11-01T00:00:00.000","Race_eth_NHAIAN","1340626","1","0","1148109","57.3","49","0.9","0"
"2021-11-01T00:00:00.000","Ages_75+_yrs","20227400","9.9","0","17663317","94.3","82.4","10","0"
"2021-11-01T00:00:00.000","Sex_known","201919632","0","99","175668243","0","0","0","99.2"
"2021-10-31T00:00:00.000","Ages_18-24_yrs","18366535","9","0","15398009","66.2","55.5","8.7","0"
"2021-10-31T00:00:00.000","Age_known","203672372","0","99","176974779","0","0","0","99"
"2021-10-31T00:00:00.000","Ages_25-39_yrs","43196491","21.2","0","36979014","69.6","59.6","20.9","0"
"2021-10-31T00:00:00.000","Ages_65-74_yrs","29632915","14.5","0","25979838","99.9","87.6","14.7","0"
"2021-10-31T00:00:00.000","Ages_<18yrs","13634026","6.7","0","11475125","20.6","17.3","6.5","0"
"2021-10-31T00:00:00.000","Race_eth_NHAsian","8103837","5.9","0","7828528","46.2","44.6","6.2","0"
"2021-10-31T00:00:00.000","Ages_50-64_yrs","49844619","24.5","0","44280644","84.9","75.4","25","0"
"2021-10-31T00:00:00.000","Ages_16-17_yrs","4808054","2.4","0","4136928","63.6","54.7","2.3","0"
"2021-10-31T00:00:00.000","Ages_12-15_yrs","8622132","4.2","0","7210304","56.6","47.4","4.1","0"
"2021-10-31T00:00:00.000","Ages_40-49_yrs","28803049","14.1","0","25206379","77.7","68","14.2","0"
"2021-10-31T00:00:00.000","Ages_75+_yrs","20194737","9.9","0","17655770","94.2","82.4","10","0"
"2021-10-31T00:00:00.000","Race_eth_Hispanic","23605002","17.3","0","21210244","45.2","40.6","16.9","0"
"2021-10-31T00:00:00.000","Race_eth_NHAIAN","1339444","1","0","1147328","57.2","49","0.9","0"
"2021-10-31T00:00:00.000","Race_eth_NHNHOPI","438987","0.3","0","391435","49.2","43.9","0.3","0"
"2021-10-31T00:00:00.000","Sex_known","201691627","0","99","175546171","0","0","0","99.2"
"2021-10-31T00:00:00.000","Age_unknown","23122","0","0","5522","0","0","0","0"
"2021-10-31T00:00:00.000","Race_eth_NHBlack","14511881","10.6","0","12954988","38.5","34.4","10.3","0"
"2021-10-31T00:00:00.000","Race_eth_known","136749582","0","67.1","125585697","0","0","0","71"
"2021-10-31T00:00:00.000","Ages_30-39_yrs","29445212","14.5","0","25349578","72.7","62.6","14.3","0"
"2021-10-31T00:00:00.000","Ages_<12yrs","203840","0.1","0","127893","0.5","0.3","0.1","0"
"2021-10-31T00:00:00.000","US","203695494","0","0","176980301","0","0","0","0"
"2021-10-31T00:00:00.000","Race_eth_NHWhite","82407108","60.3","0","76420885","44.4","41.2","60.9","0"
"2021-10-31T00:00:00.000","Race_eth_unknown","66945912","49","0","51394604","0","0","40.9","0"
"2021-10-31T00:00:00.000","Sex_Male","95871330","47.5","0","83231647","64.3","55.8","47.4","0"
"2021-10-31T00:00:00.000","Race_eth_NHMult_Oth","6343323","4.6","0","5632289","91.9","81.6","4.5","0"
"2021-10-31T00:00:00.000","Sex_Female","105820297","52.5","0","92314524","68.8","60","52.6","0"
"2021-10-31T00:00:00.000","Ages_18-29_yrs","32117814","15.8","0","27027445","65.1","54.8","15.3","0"
"2021-10-31T00:00:00.000","Sex_unknown","2003867","1","0","1434130","0","0","0.8","0"
"2021-10-30T00:00:00.000","Ages_50-64_yrs","49784705","24.5","0","44242360","84.8","75.4","25","0"
"2021-10-30T00:00:00.000","Sex_Male","95736038","47.5","0","83140161","64.2","55.8","47.4","0"
"2021-10-30T00:00:00.000","US","203414131","0","0","176789028","0","0","0","0"
"2021-10-30T00:00:00.000","Race_eth_NHAsian","8092555","5.9","0","7820797","46.1","44.6","6.2","0"
"2021-10-30T00:00:00.000","Race_eth_known","136538827","0","67.1","125436577","0","0","0","71"
"2021-10-30T00:00:00.000","Age_unknown","23096","0","0","5514","0","0","0","0"
"2021-10-30T00:00:00.000","Race_eth_Hispanic","23567281","17.3","0","21174615","45.1","40.5","16.9","0"
"2021-10-30T00:00:00.000","Ages_<12yrs","203795","0.1","0","127866","0.5","0.3","0.1","0"
"2021-10-30T00:00:00.000","Ages_30-39_yrs","29405269","14.5","0","25315398","72.6","62.5","14.3","0"
"2021-10-30T00:00:00.000","Ages_75+_yrs","20156483","9.9","0","17639808","94","82.3","10","0"
"2021-10-30T00:00:00.000","Ages_<18yrs","13619608","6.7","0","11458478","20.5","17.3","6.5","0"
"2021-10-30T00:00:00.000","Sex_Female","105678924","52.5","0","92215810","68.7","59.9","52.6","0"
"2021-10-30T00:00:00.000","Ages_18-29_yrs","32076967","15.8","0","26990164","65","54.7","15.3","0"
"2021-10-30T00:00:00.000","Sex_unknown","1999169","1","0","1433057","0","0","0.8","0"
"2021-10-30T00:00:00.000","Ages_16-17_yrs","4804237","2.4","0","4132615","63.6","54.7","2.3","0"
"2021-10-30T00:00:00.000","Ages_40-49_yrs","28768808","14.1","0","25179083","77.6","67.9","14.2","0"
"2021-10-30T00:00:00.000","Race_eth_NHMult_Oth","6335734","4.6","0","5624834","91.8","81.5","4.5","0"
"2021-10-30T00:00:00.000","Race_eth_NHBlack","14487961","10.6","0","12932922","38.5","34.3","10.3","0"
"2021-10-30T00:00:00.000","Ages_12-15_yrs","8611576","4.2","0","7197997","56.6","47.3","4.1","0"
"2021-10-30T00:00:00.000","Ages_18-24_yrs","18345286","9","0","15377757","66.1","55.4","8.7","0"
"2021-10-30T00:00:00.000","Sex_known","201414962","0","99","175355971","0","0","0","99.2"
"2021-10-30T00:00:00.000","Race_eth_NHNHOPI","438469","0.3","0","390948","49.2","43.8","0.3","0"
"2021-10-30T00:00:00.000","Age_known","203391035","0","99","176783514","0","0","0","99"
"2021-10-30T00:00:00.000","Race_eth_unknown","66875304","49","0","51352451","0","0","40.9","0"
"2021-10-30T00:00:00.000","Race_eth_NHAIAN","1337150","1","0","1145801","57.1","48.9","0.9","0"
"2021-10-30T00:00:00.000","Race_eth_NHWhite","82279677","60.3","0","76346660","44.4","41.2","60.9","0"
"2021-10-30T00:00:00.000","Ages_25-39_yrs","43136950","21.2","0","36927805","69.5","59.5","20.9","0"
"2021-10-30T00:00:00.000","Ages_65-74_yrs","29579195","14.5","0","25958223","99.7","87.5","14.7","0"
"2021-10-29T00:00:00.000","Age_known","203050849","0","99","176556640","0","0","0","99"
"2021-10-29T00:00:00.000","Ages_16-17_yrs","4799654","2.4","0","4127045","63.5","54.6","2.3","0"
"2021-10-29T00:00:00.000","Ages_40-49_yrs","28728173","14.1","0","25147228","77.5","67.9","14.2","0"
"2021-10-29T00:00:00.000","Ages_18-24_yrs","18319297","9","0","15353478","66","55.3","8.7","0"
"2021-10-29T00:00:00.000","Ages_25-39_yrs","43064415","21.2","0","36867699","69.4","59.4","20.9","0"
"2021-10-29T00:00:00.000","Ages_<12yrs","203703","0.1","0","127829","0.5","0.3","0.1","0"
"2021-10-29T00:00:00.000","Race_eth_unknown","66791757","49","0","51310241","0","0","41","0"
"2021-10-29T00:00:00.000","Ages_<18yrs","13602871","6.7","0","11439156","20.5","17.2","6.5","0"
"2021-10-29T00:00:00.000","Age_unknown","23061","0","0","5507","0","0","0","0"
"2021-10-29T00:00:00.000","Ages_50-64_yrs","49716810","24.5","0","44198809","84.7","75.3","25","0"
"2021-10-29T00:00:00.000","Race_eth_Hispanic","23527304","17.3","0","21137931","45.1","40.5","16.9","0"
"2021-10-29T00:00:00.000","Race_eth_NHWhite","82119488","60.3","0","76248281","44.3","41.1","60.9","0"
"2021-10-29T00:00:00.000","Race_eth_NHMult_Oth","6325783","4.6","0","5615523","91.7","81.4","4.5","0"
"2021-10-29T00:00:00.000","Ages_65-74_yrs","29511251","14.5","0","25930119","99.5","87.4","14.7","0"
"2021-10-29T00:00:00.000","Race_eth_NHNHOPI","437152","0.3","0","390013","49","43.7","0.3","0"
"2021-10-29T00:00:00.000","Ages_75+_yrs","20108032","9.9","0","17620151","93.8","82.2","10","0"
"2021-10-29T00:00:00.000","Race_eth_known","136282153","0","67.1","125251906","0","0","0","70.9"
"2021-10-29T00:00:00.000","Ages_12-15_yrs","8599514","4.2","0","7184282","56.5","47.2","4.1","0"
"2021-10-29T00:00:00.000","Ages_30-39_yrs","29357156","14.5","0","25275810","72.5","62.4","14.3","0"
"2021-10-29T00:00:00.000","Sex_Female","105508959","52.5","0","92097525","68.6","59.8","52.6","0"
"2021-10-29T00:00:00.000","Sex_unknown","1994340","1","0","1431664","0","0","0.8","0"
"2021-10-29T00:00:00.000","Sex_Male","95570611","47.5","0","83032958","64.1","55.7","47.4","0"
"2021-10-29T00:00:00.000","Ages_18-29_yrs","32026556","15.8","0","26945367","64.9","54.6","15.3","0"
"2021-10-29T00:00:00.000","Race_eth_NHAIAN","1334271","1","0","1143598","57","48.8","0.9","0"
"2021-10-29T00:00:00.000","Race_eth_NHBlack","14457091","10.6","0","12903265","38.4","34.3","10.3","0"
"2021-10-29T00:00:00.000","US","203073910","0","0","176562147","0","0","0","0"
"2021-10-29T00:00:00.000","Sex_known","201079570","0","99","175130483","0","0","0","99.2"
"2021-10-29T00:00:00.000","Race_eth_NHAsian","8081064","5.9","0","7813295","46.1","44.5","6.2","0"
"2021-10-28T00:00:00.000","Sex_unknown","2006368","1","0","1433888","0","0","0.8","0"
"2021-10-28T00:00:00.000","Race_eth_Hispanic","23578030","17.3","0","21030272","45.2","40.3","16.8","0"
"2021-10-28T00:00:00.000","Sex_known","201575459","0","99","174394252","0","0","0","99.2"
"2021-10-28T00:00:00.000","US","203581827","0","0","175828140","0","0","0","0"
"2021-10-28T00:00:00.000","Sex_Female","105759419","52.5","0","91727857","68.7","59.6","52.6","0"
"2021-10-28T00:00:00.000","Race_eth_NHAsian","8090889","5.9","0","7790566","46.1","44.4","6.2","0"
"2021-10-28T00:00:00.000","Ages_40-49_yrs","28805563","14.1","0","25053622","77.7","67.6","14.2","0"
"2021-10-28T00:00:00.000","Race_eth_unknown","67134635","49.2","0","50833659","0","0","40.7","0"
"2021-10-28T00:00:00.000","Ages_75+_yrs","20127672","9.9","0","17554170","93.9","81.9","10","0"
"2021-10-28T00:00:00.000","Ages_16-17_yrs","4823113","2.4","0","4102637","63.8","54.3","2.3","0"
"2021-10-28T00:00:00.000","Ages_12-15_yrs","8629288","4.2","0","7137283","56.7","46.9","4.1","0"
"2021-10-28T00:00:00.000","Race_eth_NHBlack","14476098","10.6","0","12848734","38.4","34.1","10.3","0"
"2021-10-28T00:00:00.000","Race_eth_NHAIAN","1332627","1","0","1141267","56.9","48.7","0.9","0"
"2021-10-28T00:00:00.000","Ages_25-39_yrs","43190685","21.2","0","36677179","69.6","59.1","20.9","0"
"2021-10-28T00:00:00.000","Race_eth_NHNHOPI","437094","0.3","0","389406","49","43.7","0.3","0"
"2021-10-28T00:00:00.000","Race_eth_NHMult_Oth","6330340","4.6","0","5560524","91.7","80.6","4.4","0"
"2021-10-28T00:00:00.000","Ages_30-39_yrs","29441002","14.5","0","25154604","72.7","62.1","14.3","0"
"2021-10-28T00:00:00.000","Age_unknown","23118","0","0","5392","0","0","0","0"
"2021-10-28T00:00:00.000","Ages_18-24_yrs","18392313","9","0","15255286","66.3","55","8.7","0"
"2021-10-28T00:00:00.000","Ages_<18yrs","13657789","6.7","0","11365743","20.6","17.1","6.5","0"
"2021-10-28T00:00:00.000","Age_known","203558709","0","99","175822748","0","0","0","99"
"2021-10-28T00:00:00.000","Race_eth_NHWhite","82202114","60.2","0","76233712","44.3","41.1","61","0"
"2021-10-28T00:00:00.000","Ages_65-74_yrs","29541932","14.5","0","25854648","99.6","87.2","14.7","0"
"2021-10-28T00:00:00.000","Ages_50-64_yrs","49842755","24.5","0","44062100","84.9","75.1","25.1","0"
"2021-10-28T00:00:00.000","Ages_18-29_yrs","32141996","15.8","0","26777861","65.1","54.3","15.2","0"
"2021-10-28T00:00:00.000","Sex_Male","95816040","47.5","0","82666395","64.3","55.4","47.4","0"
"2021-10-28T00:00:00.000","Race_eth_known","136447192","0","67","124994481","0","0","0","71.1"
"2021-10-28T00:00:00.000","Ages_<12yrs","205388","0.1","0","125823","0.5","0.3","0.1","0"
"2021-10-27T00:00:00.000","Ages_75+_yrs","20074043","9.9","0","17537387","93.6","81.8","10","0"
"2021-10-27T00:00:00.000","Age_known","203184153","0","99","175599172","0","0","0","99"
"2021-10-27T00:00:00.000","Race_eth_Hispanic","23534947","17.3","0","20991904","45.1","40.2","16.8","0"
"2021-10-27T00:00:00.000","Ages_<12yrs","205290","0.1","0","125783","0.5","0.3","0.1","0"
"2021-10-27T00:00:00.000","Race_eth_NHMult_Oth","6320642","4.6","0","5551908","91.6","80.5","4.4","0"
"2021-10-27T00:00:00.000","Age_unknown","23089","0","0","5383","0","0","0","0"
"2021-10-27T00:00:00.000","Ages_65-74_yrs","29458959","14.5","0","25828491","99.3","87.1","14.7","0"
"2021-10-27T00:00:00.000","Ages_12-15_yrs","8616414","4.2","0","7122663","56.6","46.8","4.1","0"
"2021-10-27T00:00:00.000","Sex_Male","95632687","47.5","0","82558884","64.1","55.4","47.4","0"
"2021-10-27T00:00:00.000","Ages_18-24_yrs","18364653","9","0","15229544","66.2","54.9","8.7","0"
"2021-10-27T00:00:00.000","Race_eth_NHNHOPI","436360","0.3","0","388693","48.9","43.6","0.3","0"
"2021-10-27T00:00:00.000","US","203207242","0","0","175604555","0","0","0","0"
"2021-10-27T00:00:00.000","Race_eth_NHAIAN","1330258","1","0","1139519","56.8","48.7","0.9","0"
"2021-10-27T00:00:00.000","Sex_Female","105571541","52.5","0","91612959","68.6","59.5","52.6","0"
"2021-10-27T00:00:00.000","Race_eth_NHWhite","82023932","60.2","0","76138742","44.2","41.1","61","0"
"2021-10-27T00:00:00.000","Ages_30-39_yrs","29390314","14.5","0","25114453","72.6","62","14.3","0"
"2021-10-27T00:00:00.000","Ages_50-64_yrs","49769042","24.5","0","44019989","84.8","75","25.1","0"
"2021-10-27T00:00:00.000","Sex_known","201204228","0","99","174171843","0","0","0","99.2"
"2021-10-27T00:00:00.000","Ages_25-39_yrs","43114594","21.2","0","36615951","69.5","59","20.9","0"
"2021-10-27T00:00:00.000","Race_eth_unknown","67035352","49.2","0","50787979","0","0","40.7","0"
"2021-10-27T00:00:00.000","Race_eth_NHBlack","14447308","10.6","0","12823229","38.4","34.1","10.3","0"
"2021-10-27T00:00:00.000","Sex_unknown","2003014","1","0","1432712","0","0","0.8","0"
"2021-10-27T00:00:00.000","Ages_40-49_yrs","28763120","14.2","0","25022595","77.6","67.5","14.2","0"
"2021-10-27T00:00:00.000","Race_eth_known","136171890","0","67","124816576","0","0","0","71.1"
"2021-10-27T00:00:00.000","Ages_18-29_yrs","32088933","15.8","0","26731042","65","54.2","15.2","0"
"2021-10-27T00:00:00.000","Ages_<18yrs","13639742","6.7","0","11345215","20.6","17.1","6.5","0"
"2021-10-27T00:00:00.000","Race_eth_NHAsian","8078443","5.9","0","7782581","46","44.4","6.2","0"
"2021-10-27T00:00:00.000","Ages_16-17_yrs","4818038","2.4","0","4096769","63.7","54.2","2.3","0"
"2021-10-26T00:00:00.000","Race_eth_unknown","66992946","49.3","0","50777913","0","0","40.7","0"
"2021-10-26T00:00:00.000","Ages_25-39_yrs","43057008","21.2","0","36566033","69.4","58.9","20.8","0"
"2021-10-26T00:00:00.000","Age_unknown","23069","0","0","5378","0","0","0","0"
"2021-10-26T00:00:00.000","Race_eth_NHNHOPI","435729","0.3","0","388164","48.9","43.5","0.3","0"
"2021-10-26T00:00:00.000","Ages_16-17_yrs","4813699","2.4","0","4091614","63.7","54.1","2.3","0"
"2021-10-26T00:00:00.000","Sex_Male","95501748","47.5","0","82472853","64","55.3","47.4","0"
"2021-10-26T00:00:00.000","Ages_50-64_yrs","49717163","24.5","0","43987144","84.7","74.9","25.1","0"
"2021-10-26T00:00:00.000","Race_eth_NHBlack","14421796","10.6","0","12799517","38.3","34","10.3","0"
"2021-10-26T00:00:00.000","Ages_18-24_yrs","18342181","9","0","15208725","66.1","54.8","8.7","0"
"2021-10-26T00:00:00.000","Ages_12-15_yrs","8605489","4.2","0","7110582","56.5","46.7","4.1","0"
